	competition	competition_rep	time	population	sample_rep	dilution	pop_size	density	Unnamed: 8
2697	8F-3	2	24	rfp	2	-3			
2698	8F-3	2	24	rfp	3	-2	5.526693565713976e+19	4834000.0	
2699	8F-3	2	24	rfp	3	-3	5.876542186133602e+19	5140000.0	
2700	8F-3	2	24	gfp-rfp	1	-2	1.3719553741946154e+17	12000.0	
2701	8F-3	2	24	gfp-rfp	1	-3			
2702	8F-3	2	24	gfp-rfp	2	-2	3.2012292064541024e+17	28000.0	
2703	8F-3	2	24	gfp-rfp	2	-3			
2704	8F-3	2	24	gfp-rfp	3	-2	2.515251519356795e+17	22000.0	
2705	8F-3	2	24	gfp-rfp	3	-3	0.0	0.0	
2706	8F-3	2	24	total	1	-2	7.238665213479824e+20	63314000.0	
2707	8F-3	2	24	total	1	-3			
2708	8F-3	2	24	total	2	-2	7.98272234475137e+20	69822000.0	
2709	8F-3	2	24	total	2	-3			
2710	8F-3	2	24	total	3	-2	8.610391928445407e+20	75312000.0	
2711	8F-3	2	24	total	3	-3	8.88112445561981e+20	77680000.0	
2712	WTctrl	2	24	gfp	1	-2	131960000.0	131960000.0	
2713	WTctrl	2	24	gfp	1	-3	156140000.0	156140000.0	
2714	WTctrl	2	24	gfp	2	-2	122034000.0	122034000.0	
2715	WTctrl	2	24	gfp	2	-3	119160000.0	119160000.0	
2716	WTctrl	2	24	gfp	3	-2	122176000.0	122176000.0	
2717	WTctrl	2	24	gfp	3	-3	123480000.0	123480000.0	
2718	WTctrl	2	24	gfp	4	-2	123628000.0	123628000.0	
2719	WTctrl	2	24	gfp	4	-3	123360000.0	123360000.0	
2720	WTctrl	2	24	gfp	5	-2	124924000.0	124924000.0	
2721	WTctrl	2	24	gfp	5	-3	110300000.0	110300000.0	
2722	WTctrl	2	24	gfp	6	-2	125712000.0	125712000.0	
2723	WTctrl	2	24	gfp	6	-3	125620000.0	125620000.0	
2724	WTctrl	2	24	gfp	7	-2	125110000.0	125110000.0	
2725	WTctrl	2	24	gfp	7	-3	114460000.0	114460000.0	
2726	WTctrl	2	24	gfp	8	-2	130872000.0	130872000.0	
2727	WTctrl	2	24	gfp	8	-3	127160000.0	127160000.0	
2728	WTctrl	2	24	total	1	-2	131960000.0	131960000.0	
2729	WTctrl	2	24	total	1	-3	156140000.0	156140000.0	
2730	WTctrl	2	24	total	2	-2	122034000.0	122034000.0	
2731	WTctrl	2	24	total	2	-3	119160000.0	119160000.0	
2732	WTctrl	2	24	total	3	-2	122176000.0	122176000.0	
2733	WTctrl	2	24	total	3	-3	123480000.0	123480000.0	
2734	WTctrl	2	24	total	4	-2	123628000.0	123628000.0	
2735	WTctrl	2	24	total	4	-3	123360000.0	123360000.0	
2736	WTctrl	2	24	total	5	-2	124924000.0	124924000.0	
2737	WTctrl	2	24	total	5	-3	110300000.0	110300000.0	
2738	WTctrl	2	24	total	6	-2	125712000.0	125712000.0	
2739	WTctrl	2	24	total	6	-3	125620000.0	125620000.0	
2740	WTctrl	2	24	total	7	-2	125110000.0	125110000.0	
2741	WTctrl	2	24	total	7	-3	114460000.0	114460000.0	
2742	WTctrl	2	24	total	8	-2	130872000.0	130872000.0	
2743	WTctrl	2	24	total	8	-3	127160000.0	127160000.0	
2744	2A-1	2	28	gfp	1	-2	3.511130044883775e+23	79908000.0	
2745	2A-1	2	28	gfp	1	-3			
2746	2A-1	2	28	gfp	2	-2	3.244152694021361e+23	73832000.0	
2747	2A-1	2	28	gfp	2	-3			
2748	2A-1	2	28	gfp	3	-2	3.197664537798116e+23	72774000.0	
2749	2A-1	2	28	gfp	3	-3	9.710664012605925e+22	22100000.0	
2750	2A-1	2	28	rfp	1	-2	6.028520825925489e+21	1372000.0	
2751	2A-1	2	28	rfp	1	-3			
2752	2A-1	2	28	rfp	2	-2	5.615488057968494e+21	1278000.0	
2753	2A-1	2	28	rfp	2	-3			
2754	2A-1	2	28	rfp	3	-2	5.369425983440923e+21	1222000.0	
2755	2A-1	2	28	rfp	3	-3	2.0212241836193329e+21	460000.0	
2756	2A-1	2	28	gfp-rfp	1	-2	6.151551863189274e+19	14000.0	
2757	2A-1	2	28	gfp-rfp	1	-3			
2758	2A-1	2	28	gfp-rfp	2	-2	3.515172493251014e+19	8000.0	
2759	2A-1	2	28	gfp-rfp	2	-3			
2760	2A-1	2	28	gfp-rfp	3	-2	1.757586246625507e+19	4000.0	
2761	2A-1	2	28	gfp-rfp	3	-3	0.0	0.0	
2762	2A-1	2	28	total	1	-2	3.572645563515668e+23	81308000.0	
2763	2A-1	2	28	total	1	-3			
2764	2A-1	2	28	total	2	-2	3.301010609099696e+23	75126000.0	
2765	2A-1	2	28	total	2	-3			
2766	2A-1	2	28	total	3	-2	3.25171031488185e+23	74004000.0	
2767	2A-1	2	28	total	3	-3	9.912786430967858e+22	22560000.0	
2768	2A-2	2	28	gfp	1	-2	2.720419835838928e+23	81066000.0	
2769	2A-2	2	28	gfp	1	-3			
2770	2A-2	2	28	gfp	2	-2	2.3069842108230696e+23	68746000.0	
2771	2A-2	2	28	gfp	2	-3			
2772	2A-2	2	28	gfp	3	-2			
2773	2A-2	2	28	gfp	3	-3			
2774	2A-2	2	28	rfp	1	-2	1.4060838220912723e+22	4190000.0	
2775	2A-2	2	28	rfp	1	-3			
2776	2A-2	2	28	rfp	2	-2	1.2275548021980607e+22	3658000.0	
2777	2A-2	2	28	rfp	2	-3			
2778	2A-2	2	28	rfp	3	-2			
2779	2A-2	2	28	rfp	3	-3			
2780	2A-2	2	28	gfp-rfp	1	-2	4.02697037353109e+19	12000.0	
2781	2A-2	2	28	gfp-rfp	1	-3			
2782	2A-2	2	28	gfp-rfp	2	-2	3.355808644609242e+19	10000.0	
2783	2A-2	2	28	gfp-rfp	2	-3			
2784	2A-2	2	28	gfp-rfp	3	-2			
2785	2A-2	2	28	gfp-rfp	3	-3			
2786	2A-2	2	28	total	1	-2	2.8618336121227612e+23	85280000.0	
2787	2A-2	2	28	total	1	-3			
2788	2A-2	2	28	total	2	-2	2.4304108527717976e+23	72424000.0	
2789	2A-2	2	28	total	2	-3			
2790	2A-2	2	28	total	3	-2			
2791	2A-2	2	28	total	3	-3			
2792	2A-3	2	28	gfp	1	-2	2.357910143406907e+23	93060000.0	
2793	2A-3	2	28	gfp	1	-3			
2794	2A-3	2	28	gfp	2	-2	1.829115981652102e+23	72190000.0	
2795	2A-3	2	28	gfp	2	-3			
2796	2A-3	2	28	gfp	3	-2	1.8470549498611294e+23	72898000.0	
2797	2A-3	2	28	gfp	3	-3	7.910375529460954e+22	31220000.0	
2798	2A-3	2	28	rfp	1	-2	2.715169256044317e+22	10716000.0	
2799	2A-3	2	28	rfp	1	-3			
2800	2A-3	2	28	rfp	2	-2	2.069062350210703e+22	8166000.0	
2801	2A-3	2	28	rfp	2	-3			
2802	2A-3	2	28	rfp	3	-2	1.967712247334842e+22	7766000.0	
2803	2A-3	2	28	rfp	3	-3	8.969484104513702e+21	3540000.0	
2804	2A-3	2	28	gfp-rfp	1	-2	1.672276697451707e+20	66000.0	
2805	2A-3	2	28	gfp-rfp	1	-3			
2806	2A-3	2	28	gfp-rfp	2	-2	1.165526183072402e+20	46000.0	
2807	2A-3	2	28	gfp-rfp	2	-3			
2808	2A-3	2	28	gfp-rfp	3	-2	9.121509258827493e+19	36000.0	
2809	2A-3	2	28	gfp-rfp	3	-3	0.0	0.0	
2810	2A-3	2	28	total	1	-2	2.632771622406242e+23	103908000.0	
2811	2A-3	2	28	total	1	-3			
2812	2A-3	2	28	total	2	-2	2.0383532690393172e+23	80448000.0	
2813	2A-3	2	28	total	2	-3			
2814	2A-3	2	28	total	3	-2	2.045650476446379e+23	80736000.0	
2815	2A-3	2	28	total	3	-3	8.807323939912324e+22	34760000.0	
2816	2B-1	2	28	gfp	1	-2	6.495254761157783e+23	122108000.0	
2817	2B-1	2	28	gfp	1	-3			
2818	2B-1	2	28	gfp	2	-2	5.093839768385295e+23	95762000.0	
2819	2B-1	2	28	gfp	2	-3			
2820	2B-1	2	28	gfp	3	-2	5.32320671019183e+23	100074000.0	
2821	2B-1	2	28	gfp	3	-3	2.0191950628423154e+23	37960000.0	
2822	2B-1	2	28	rfp	1	-2	1.595781135017636e+20	30000.0	
2823	2B-1	2	28	rfp	1	-3			
2824	2B-1	2	28	rfp	2	-2	2.5532498160282173e+20	48000.0	
2825	2B-1	2	28	rfp	2	-3			
2826	2B-1	2	28	rfp	3	-2	1.7021665440188118e+20	32000.0	
2827	2B-1	2	28	rfp	3	-3	1.8085519530199873e+21	340000.0	
2828	2B-1	2	28	gfp-rfp	1	-2	0.0	0.0	
2829	2B-1	2	28	gfp-rfp	1	-3			
2830	2B-1	2	28	gfp-rfp	2	-2	0.0	0.0	
2831	2B-1	2	28	gfp-rfp	2	-3			
2832	2B-1	2	28	gfp-rfp	3	-2	0.0	0.0	
2833	2B-1	2	28	gfp-rfp	3	-3	0.0	0.0	
2834	2B-1	2	28	total	1	-2	6.4968505422928e+23	122138000.0	
2835	2B-1	2	28	total	1	-3			
2836	2B-1	2	28	total	2	-2	5.096393018201323e+23	95810000.0	
2837	2B-1	2	28	total	2	-3			
2838	2B-1	2	28	total	3	-2	5.3249088767358486e+23	100106000.0	
2839	2B-1	2	28	total	3	-3	2.0372805823725154e+23	38300000.0	
2840	2B-2	2	28	gfp	1	-2	3.8735209395298094e+23	112628000.0	
2841	2B-2	2	28	gfp	1	-3			
2842	2B-2	2	28	gfp	2	-2	3.227704835164192e+23	93850000.0	
2843	2B-2	2	28	gfp	2	-3			
2844	2B-2	2	28	gfp	3	-2	3.045770273864047e+23	88560000.0	
2845	2B-2	2	28	gfp	3	-3	1.4864294403388e+23	43220000.0	
2846	2B-2	2	28	rfp	1	-2	2.5450203282061823e+20	74000.0	
2847	2B-2	2	28	rfp	1	-3			
2848	2B-2	2	28	rfp	2	-2	1.8571769962585653e+20	54000.0	
2849	2B-2	2	28	rfp	2	-3			
2850	2B-2	2	28	rfp	3	-2	1.6508239966742803e+20	48000.0	
2851	2B-2	2	28	rfp	3	-3	1.3756866638952337e+20	40000.0	
2852	2B-2	2	28	gfp-rfp	1	-2	6.878433319476169e+18	2000.0	
2853	2B-2	2	28	gfp-rfp	1	-3			
2854	2B-2	2	28	gfp-rfp	2	-2	0.0	0.0	
2855	2B-2	2	28	gfp-rfp	2	-3			
2856	2B-2	2	28	gfp-rfp	3	-2	1.3756866638952337e+19	4000.0	
2857	2B-2	2	28	gfp-rfp	3	-3	0.0	0.0	
2858	2B-2	2	28	total	1	-2	3.876203528524405e+23	112706000.0	
2859	2B-2	2	28	total	1	-3			
2860	2B-2	2	28	total	2	-2	3.22956201216045e+23	93904000.0	
2861	2B-2	2	28	total	2	-3			
2862	2B-2	2	28	total	3	-2	3.047696235193501e+23	88616000.0	
2863	2B-2	2	28	total	3	-3	1.4878051270026953e+23	43260000.0	
2864	2B-3	2	28	gfp	1	-2	1.903401298859858e+23	99632000.0	
2865	2B-3	2	28	gfp	1	-3			
2866	2B-3	2	28	gfp	2	-2	1.765238879222046e+23	92400000.0	
2867	2B-3	2	28	gfp	2	-3			
2868	2B-3	2	28	gfp	3	-2	1.5349554436144425e+23	80346000.0	
2869	2B-3	2	28	gfp	3	-3	0.0	0.0	
2870	2B-3	2	28	rfp	1	-2	1.642971251223982e+20	86000.0	
2871	2B-3	2	28	rfp	1	-3			
2872	2B-3	2	28	rfp	2	-2	2.292518024963696e+20	120000.0	
2873	2B-3	2	28	rfp	2	-3			
2874	2B-3	2	28	rfp	3	-2	1.1844676462312428e+20	62000.0	
2875	2B-3	2	28	rfp	3	-3	0.0	0.0	
2876	2B-3	2	28	gfp-rfp	1	-2	0.0	0.0	
2877	2B-3	2	28	gfp-rfp	1	-3			
2878	2B-3	2	28	gfp-rfp	2	-2	3.820863374939493e+18	2000.0	
2879	2B-3	2	28	gfp-rfp	2	-3			
2880	2B-3	2	28	gfp-rfp	3	-2	3.820863374939493e+18	2000.0	
2881	2B-3	2	28	gfp-rfp	3	-3	0.0	0.0	
2882	2B-3	2	28	total	1	-2	1.9050442701110818e+23	99718000.0	
2883	2B-3	2	28	total	1	-3			
2884	2B-3	2	28	total	2	-2	1.7676078145145085e+23	92524000.0	
2885	2B-3	2	28	total	2	-3			
2886	2B-3	2	28	total	3	-2	1.5362163285281728e+23	80412000.0	
2887	2B-3	2	28	total	3	-3	0.0	0.0	
2888	2C-1	2	28	gfp	1	-2	1.1292301330101881e+24	113520000.0	
2889	2C-1	2	28	gfp	1	-3			
2890	2C-1	2	28	gfp	2	-2	9.222245034476262e+23	92710000.0	
2891	2C-1	2	28	gfp	2	-3			
2892	2C-1	2	28	gfp	3	-2	9.012951500310174e+23	90606000.0	
2893	2C-1	2	28	gfp	3	-3	0.0	0.0	
2894	2C-1	2	28	rfp	1	-2	1.3926375847553412e+20	14000.0	
2895	2C-1	2	28	rfp	1	-3			
2896	2C-1	2	28	rfp	2	-2	2.5863269431170623e+20	26000.0	
2897	2C-1	2	28	rfp	2	-3			
2898	2C-1	2	28	rfp	3	-2	2.5863269431170623e+20	26000.0	
2899	2C-1	2	28	rfp	3	-3	0.0	0.0	
2900	2C-1	2	28	gfp-rfp	1	-2	1.9894822639362015e+19	2000.0	
2901	2C-1	2	28	gfp-rfp	1	-3			
2902	2C-1	2	28	gfp-rfp	2	-2	0.0	0.0	
2903	2C-1	2	28	gfp-rfp	2	-3			
2904	2C-1	2	28	gfp-rfp	3	-2	0.0	0.0	
2905	2C-1	2	28	gfp-rfp	3	-3	0.0	0.0	
2906	2C-1	2	28	total	1	-2	1.1294091864139424e+24	113538000.0	
2907	2C-1	2	28	total	1	-3			
2908	2C-1	2	28	total	2	-2	9.22483136141938e+23	92736000.0	
2909	2C-1	2	28	total	2	-3			
2910	2C-1	2	28	total	3	-2	9.015537827253291e+23	90632000.0	
2911	2C-1	2	28	total	3	-3	0.0	0.0	
2912	2C-2	2	28	gfp	1	-2	9.589784106471394e+23	97086000.0	
2913	2C-2	2	28	gfp	1	-3			
2914	2C-2	2	28	gfp	2	-2	8.095300519436062e+23	81956000.0	
2915	2C-2	2	28	gfp	2	-3			
2916	2C-2	2	28	gfp	3	-2	7.238120838782222e+23	73278000.0	
2917	2C-2	2	28	gfp	3	-3	0.0	0.0	
2918	2C-2	2	28	rfp	1	-2	7.902094313471679e+19	8000.0	
2919	2C-2	2	28	rfp	1	-3			
2920	2C-2	2	28	rfp	2	-2	1.777971220531128e+20	18000.0	
2921	2C-2	2	28	rfp	2	-3			
2922	2C-2	2	28	rfp	3	-2	1.97552357836792e+20	20000.0	
2923	2C-2	2	28	rfp	3	-3	0.0	0.0	
2924	2C-2	2	28	gfp-rfp	1	-2	0.0	0.0	
2925	2C-2	2	28	gfp-rfp	1	-3			
2926	2C-2	2	28	gfp-rfp	2	-2	0.0	0.0	
2927	2C-2	2	28	gfp-rfp	2	-3			
2928	2C-2	2	28	gfp-rfp	3	-2	0.0	0.0	
2929	2C-2	2	28	gfp-rfp	3	-3	0.0	0.0	
2930	2C-2	2	28	total	1	-2	9.590574315902741e+23	97094000.0	
2931	2C-2	2	28	total	1	-3			
2932	2C-2	2	28	total	2	-2	8.097078490656593e+23	81974000.0	
2933	2C-2	2	28	total	2	-3			
2934	2C-2	2	28	total	3	-2	7.24009636236059e+23	73298000.0	
2935	2C-2	2	28	total	3	-3	0.0	0.0	
2936	2C-3	2	28	gfp	1	-2	2.3981316137119176e+23	129996000.0	
2937	2C-3	2	28	gfp	1	-3			
2938	2C-3	2	28	gfp	2	-2	2.0520890215551733e+23	111238000.0	
2939	2C-3	2	28	gfp	2	-3			
2940	2C-3	2	28	gfp	3	-2	2.0294720998159596e+23	110012000.0	
2941	2C-3	2	28	gfp	3	-3	0.0	0.0	
2942	2C-3	2	28	rfp	1	-2	2.9516374211045482e+19	16000.0	
2943	2C-3	2	28	rfp	1	-3			
2944	2C-3	2	28	rfp	2	-2	9.96177629622785e+19	54000.0	
2945	2C-3	2	28	rfp	2	-3			
2946	2C-3	2	28	rfp	3	-2	3.3205920987426165e+19	18000.0	
2947	2C-3	2	28	rfp	3	-3	0.0	0.0	
2948	2C-3	2	28	gfp-rfp	1	-2	3.6895467763806853e+18	2000.0	
2949	2C-3	2	28	gfp-rfp	1	-3			
2950	2C-3	2	28	gfp-rfp	2	-2	0.0	0.0	
2951	2C-3	2	28	gfp-rfp	2	-3			
2952	2C-3	2	28	gfp-rfp	3	-2	0.0	0.0	
2953	2C-3	2	28	gfp-rfp	3	-3	0.0	0.0	
2954	2C-3	2	28	total	1	-2	2.3985005683895554e+23	130016000.0	
2955	2C-3	2	28	total	1	-3			
2956	2C-3	2	28	total	2	-2	2.053085199184796e+23	111292000.0	
2957	2C-3	2	28	total	2	-3			
2958	2C-3	2	28	total	3	-2	2.029804159025834e+23	110030000.0	
2959	2C-3	2	28	total	3	-3	0.0	0.0	
2960	4D-2	2	28	gfp	1	-2	2.502168542962551e+23	61314000.0	
2961	4D-2	2	28	gfp	1	-3			
2962	4D-2	2	28	gfp	2	-2	2.125337406097949e+23	52080000.0	
2963	4D-2	2	28	gfp	2	-3			
2964	4D-2	2	28	gfp	3	-2	2.5304084332279076e+23	62006000.0	
2965	4D-2	2	28	gfp	3	-3	0.0	0.0	
2966	4D-2	2	28	rfp	1	-2	8.153656177772086e+21	1998000.0	
2967	4D-2	2	28	rfp	1	-3			
2968	4D-2	2	28	rfp	2	-2	6.986516204377283e+21	1712000.0	
2969	4D-2	2	28	rfp	2	-3			
2970	4D-2	2	28	rfp	3	-2	8.014905271844032e+21	1964000.0	
2971	4D-2	2	28	rfp	3	-3	0.0	0.0	
2972	4D-2	2	28	gfp-rfp	1	-2	2.448545398730356e+19	6000.0	
2973	4D-2	2	28	gfp-rfp	1	-3			
2974	4D-2	2	28	gfp-rfp	2	-2	5.7132725970374975e+19	14000.0	
2975	4D-2	2	28	gfp-rfp	2	-3			
2976	4D-2	2	28	gfp-rfp	3	-2	1.6323635991535708e+19	4000.0	
2977	4D-2	2	28	gfp-rfp	3	-3	0.0	0.0	
2978	4D-2	2	28	total	1	-2	2.5841948138200176e+23	63324000.0	
2979	4D-2	2	28	total	1	-3			
2980	4D-2	2	28	total	2	-2	2.1963452226611293e+23	53820000.0	
2981	4D-2	2	28	total	2	-3			
2982	4D-2	2	28	total	3	-2	2.6108839586661787e+23	63978000.0	
2983	4D-2	2	28	total	3	-3	0.0	0.0	
2984	4D-3	2	28	gfp	1	-2	1.8092613157547556e+23	74142000.0	
2985	4D-3	2	28	gfp	1	-3			
2986	4D-3	2	28	gfp	2	-2	1.1076851129554081e+23	45392000.0	
2987	4D-3	2	28	gfp	2	-3			
2988	4D-3	2	28	gfp	3	-2	1.538391894847877e+23	63042000.0	
2989	4D-3	2	28	gfp	3	-3	0.0	0.0	
2990	4D-3	2	28	rfp	1	-2	1.3665484298004682e+22	5600000.0	
2991	4D-3	2	28	rfp	1	-3			
2992	4D-3	2	28	rfp	2	-2	7.81372870039482e+21	3202000.0	
2993	4D-3	2	28	rfp	2	-3			
2994	4D-3	2	28	rfp	3	-2	1.1049520160958071e+22	4528000.0	
2995	4D-3	2	28	rfp	3	-3	0.0	0.0	
2996	4D-3	2	28	gfp-rfp	1	-2	4.392477095787219e+19	18000.0	
2997	4D-3	2	28	gfp-rfp	1	-3			
2998	4D-3	2	28	gfp-rfp	2	-2	2.928318063858146e+19	12000.0	
2999	4D-3	2	28	gfp-rfp	2	-3			
3000	4D-3	2	28	gfp-rfp	3	-2	8.784954191574439e+19	36000.0	
3001	4D-3	2	28	gfp-rfp	3	-3	0.0	0.0	
3002	4D-3	2	28	total	1	-2	1.9467946541539598e+23	79778000.0	
3003	4D-3	2	28	total	1	-3			
3004	4D-3	2	28	total	2	-2	1.1864080635721279e+23	48618000.0	
3005	4D-3	2	28	total	2	-3			
3006	4D-3	2	28	total	3	-2	1.6506440872957726e+23	67642000.0	
3007	4D-3	2	28	total	3	-3	0.0	0.0	
3008	4E-2	2	28	gfp	1	-2	4.485479003295842e+23	88488000.0	
3009	4E-2	2	28	gfp	1	-3			
3010	4E-2	2	28	gfp	2	-2	2.758766265204015e+23	54424000.0	
3011	4E-2	2	28	gfp	2	-3			
3012	4E-2	2	28	gfp	3	-2	3.22156826434617e+23	63554000.0	
3013	4E-2	2	28	gfp	3	-3	0.0	0.0	
3014	4E-2	2	28	rfp	1	-2	3.142795613013541e+20	62000.0	
3015	4E-2	2	28	rfp	1	-3			
3016	4E-2	2	28	rfp	2	-2	2.331751583848756e+20	46000.0	
3017	4E-2	2	28	rfp	2	-3			
3018	4E-2	2	28	rfp	3	-2	2.1289905765575596e+20	42000.0	
3019	4E-2	2	28	rfp	3	-3	0.0	0.0	
3020	4E-2	2	28	gfp-rfp	1	-2	0.0	0.0	
3021	4E-2	2	28	gfp-rfp	1	-3			
3022	4E-2	2	28	gfp-rfp	2	-2	0.0	0.0	
3023	4E-2	2	28	gfp-rfp	2	-3			
3024	4E-2	2	28	gfp-rfp	3	-2	1.0138050364559809e+19	2000.0	
3025	4E-2	2	28	gfp-rfp	3	-3	0.0	0.0	
3026	4E-2	2	28	total	1	-2	4.488621798908855e+23	88550000.0	
3027	4E-2	2	28	total	1	-3			
3028	4E-2	2	28	total	2	-2	2.7610980167878638e+23	54470000.0	
3029	4E-2	2	28	total	2	-3			
3030	4E-2	2	28	total	3	-2	3.223900015930019e+23	63600000.0	
3031	4E-2	2	28	total	3	-3	0.0	0.0	
3032	4E-3	2	28	gfp	1	-2	2.9459634074931234e+23	111714000.0	
3033	4E-3	2	28	gfp	1	-3			
3034	4E-3	2	28	gfp	2	-2	1.8392954844140427e+23	69748000.0	
3035	4E-3	2	28	gfp	2	-3			
3036	4E-3	2	28	gfp	3	-2	2.4316842806788398e+23	92212000.0	
3037	4E-3	2	28	gfp	3	-3	0.0	0.0	
3038	4E-3	2	28	rfp	1	-2	3.7446229108618756e+20	142000.0	
3039	4E-3	2	28	rfp	1	-3			
3040	4E-3	2	28	rfp	2	-2	2.4260937168964262e+20	92000.0	
3041	4E-3	2	28	rfp	2	-3			
3042	4E-3	2	28	rfp	3	-2	3.269952401034314e+20	124000.0	
3043	4E-3	2	28	rfp	3	-3	0.0	0.0	
3044	4E-3	2	28	gfp-rfp	1	-2	0.0	0.0	
3045	4E-3	2	28	gfp-rfp	1	-3			
3046	4E-3	2	28	gfp-rfp	2	-2	0.0	0.0	
3047	4E-3	2	28	gfp-rfp	2	-3			
3048	4E-3	2	28	gfp-rfp	3	-2	0.0	0.0	
3049	4E-3	2	28	gfp-rfp	3	-3	0.0	0.0	
3050	4E-3	2	28	total	1	-2	2.9497080304039854e+23	111856000.0	
3051	4E-3	2	28	total	1	-3			
3052	4E-3	2	28	total	2	-2	1.841721578130939e+23	69840000.0	
3053	4E-3	2	28	total	2	-3			
3054	4E-3	2	28	total	3	-2	2.434954233079874e+23	92336000.0	
3055	4E-3	2	28	total	3	-3	0.0	0.0	
3056	8F-2	2	28	gfp	1	-2	5.05155145802713e+23	105680000.0	
3057	8F-2	2	28	gfp	1	-3			
3058	8F-2	2	28	gfp	2	-2	3.651476304681042e+23	76390000.0	
3059	8F-2	2	28	gfp	2	-3			
3060	8F-2	2	28	gfp	3	-2	4.998684161352471e+23	104574000.0	
3061	8F-2	2	28	gfp	3	-3	0.0	0.0	
3062	8F-2	2	28	rfp	1	-2	8.871763347935611e+21	1856000.0	
3063	8F-2	2	28	rfp	1	-3			
3064	8F-2	2	28	rfp	2	-2	7.246548079456027e+21	1516000.0	
3065	8F-2	2	28	rfp	2	-3			
3066	8F-2	2	28	rfp	3	-2	1.0114575023831763e+22	2116000.0	
3067	8F-2	2	28	rfp	3	-3	0.0	0.0	
3068	8F-2	2	28	gfp-rfp	1	-2	5.736053888751473e+19	12000.0	
3069	8F-2	2	28	gfp-rfp	1	-3			
3070	8F-2	2	28	gfp-rfp	2	-2	6.692062870210051e+19	14000.0	
3071	8F-2	2	28	gfp-rfp	2	-3			
3072	8F-2	2	28	gfp-rfp	3	-2	1.2428116758961524e+20	26000.0	
3073	8F-2	2	28	gfp-rfp	3	-3	0.0	0.0	
3074	8F-2	2	28	total	1	-2	5.141416302284237e+23	107560000.0	
3075	8F-2	2	28	total	1	-3			
3076	8F-2	2	28	total	2	-2	3.7252801980496436e+23	77934000.0	
3077	8F-2	2	28	total	2	-3			
3078	8F-2	2	28	total	3	-2	5.1023155349425815e+23	106742000.0	
3079	8F-2	2	28	total	3	-3	0.0	0.0	
3080	8F-3	2	28	gfp	1	-2	2.7655997487900983e+23	65796000.0	
3081	8F-3	2	28	gfp	1	-3			
3082	8F-3	2	28	gfp	2	-2	2.2646510922444056e+23	53878000.0	
3083	8F-3	2	28	gfp	2	-3			
3084	8F-3	2	28	gfp	3	-2	2.466241103722266e+23	58674000.0	
3085	8F-3	2	28	gfp	3	-3	0.0	0.0	
3086	8F-3	2	28	rfp	1	-2	1.1500214166043086e+22	2736000.0	
3087	8F-3	2	28	rfp	1	-3			
3088	8F-3	2	28	rfp	2	-2	8.641973803137641e+21	2056000.0	
3089	8F-3	2	28	rfp	2	-3			
3090	8F-3	2	28	rfp	3	-2	9.533072269219927e+21	2268000.0	
3091	8F-3	2	28	rfp	3	-3	0.0	0.0	
3092	8F-3	2	28	gfp-rfp	1	-2	6.72527144213046e+19	16000.0	
3093	8F-3	2	28	gfp-rfp	1	-3			
3094	8F-3	2	28	gfp-rfp	2	-2	2.5219767907989225e+19	6000.0	
3095	8F-3	2	28	gfp-rfp	2	-3			
3096	8F-3	2	28	gfp-rfp	3	-2	5.043953581597845e+19	12000.0	
3097	8F-3	2	28	gfp-rfp	3	-3	0.0	0.0	
3098	8F-3	2	28	total	1	-2	2.8819469447389555e+23	68564000.0	
3099	8F-3	2	28	total	1	-3			
3100	8F-3	2	28	total	2	-2	2.3515752256339415e+23	55946000.0	
3101	8F-3	2	28	total	2	-3			
3102	8F-3	2	28	total	3	-2	2.562580617130785e+23	60966000.0	
3103	8F-3	2	28	total	3	-3	0.0	0.0	
3104	WTctrl	2	28	gfp	1	-2	138590000.0	138590000.0	
3105	WTctrl	2	28	gfp	1	-3	130160000.0	130160000.0	
3106	WTctrl	2	28	gfp	2	-2	122302000.0	122302000.0	
3107	WTctrl	2	28	gfp	2	-3	145280000.0	145280000.0	
3108	WTctrl	2	28	gfp	3	-2	124102000.0	124102000.0	
3109	WTctrl	2	28	gfp	3	-3	115620000.0	115620000.0	
3110	WTctrl	2	28	gfp	4	-2	143494000.0	143494000.0	
3111	WTctrl	2	28	gfp	4	-3	113760000.0	113760000.0	
3112	WTctrl	2	28	gfp	5	-2	130796000.0	130796000.0	
3113	WTctrl	2	28	gfp	5	-3	134720000.0	134720000.0	
3114	WTctrl	2	28	gfp	6	-2	102774000.0	102774000.0	
3115	WTctrl	2	28	gfp	6	-3	108840000.0	108840000.0	
3116	WTctrl	2	28	gfp	7	-2	117808000.0	117808000.0	
3117	WTctrl	2	28	gfp	7	-3	118680000.0	118680000.0	
3118	WTctrl	2	28	gfp	8	-2	0.0	0.0	
3119	WTctrl	2	28	gfp	8	-3	0.0	0.0	
3120	WTctrl	2	28	total	1	-2	138590000.0	138590000.0	
3121	WTctrl	2	28	total	1	-3	130160000.0	130160000.0	
3122	WTctrl	2	28	total	2	-2	122302000.0	122302000.0	
3123	WTctrl	2	28	total	2	-3	145280000.0	145280000.0	
3124	WTctrl	2	28	total	3	-2	124102000.0	124102000.0	
3125	WTctrl	2	28	total	3	-3	115620000.0	115620000.0	
3126	WTctrl	2	28	total	4	-2	143494000.0	143494000.0	
3127	WTctrl	2	28	total	4	-3	113760000.0	113760000.0	
3128	WTctrl	2	28	total	5	-2	130796000.0	130796000.0	
